timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,8,False,,88452.171,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,9,False,,88453.437,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,10,False,,88454.718,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,11,False,,88456.062,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,12,False,,88457.328,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,13,False,,88458.593,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,14,False,,88459.875,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,15,False,,88461.14,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,16,False,,88462.484,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,17,False,,88463.75,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,18,False,,88465.031,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,19,False,,88466.312,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,20,False,,88467.593,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,21,False,,88468.937,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,22,False,,88470.203,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,23,False,,88471.5,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,24,False,,88472.765,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,25,False,,88474.046,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,26,False,,88475.312,
